Wall time,Step,Value
1571485000.1475005,6710001,19.059999465942383
1571485170.7328792,6720001,19.030000686645508
1571485340.5044308,6730001,19.040000915527344
1571485510.5824535,6740001,19.010000228881836
1571485678.3487086,6750001,18.969999313354492
1571485842.391973,6760001,19.040000915527344
1571486015.2336535,6770001,19.079999923706055
1571486188.9837048,6780001,19.059999465942383
1571486358.7845047,6790001,19.1200008392334
1571486527.4085228,6800001,19.0
1571486696.7269206,6810001,18.969999313354492
1571486869.0176368,6820001,18.899999618530273
1571487040.5828571,6830001,18.850000381469727
1571487207.8486803,6840001,18.760000228881836
1571487376.0895169,6850001,18.75
1571487547.6129863,6860001,18.670000076293945
1571487719.4011645,6870001,18.670000076293945
1571487886.378242,6880001,18.65999984741211
1571488047.3973079,6890001,18.719999313354492
1571488215.6664088,6900001,18.729999542236328
1571488383.22053,6910001,18.739999771118164
1571488551.837467,6920001,18.700000762939453
1571488715.6178381,6930001,18.65999984741211
1571488884.3105543,6940001,18.700000762939453
1571489054.3473737,6950001,18.65999984741211
1571489222.4840724,6960001,18.6200008392334
1571489387.6011639,6970001,18.610000610351562
1571489547.9423797,6980001,18.6299991607666
1571489714.6969714,6990001,18.579999923706055
1571489880.4408922,7000001,18.65999984741211
1571490044.1603358,7010001,18.670000076293945
1571490209.6048288,7020001,18.649999618530273
1571490378.5992465,7030001,18.520000457763672
1571490550.6986187,7040001,18.670000076293945
1571490723.491058,7050001,18.690000534057617
1571490897.112442,7060001,18.760000228881836
1571491073.8386858,7070001,18.75
1571491247.0512984,7080001,18.75
1571491415.0377696,7090001,18.739999771118164
1571491592.5602922,7100001,18.729999542236328
1571491767.1754436,7110001,18.75
1571491942.5780125,7120001,18.84000015258789
1571492112.4380283,7130001,18.84000015258789
1571492279.958371,7140001,18.84000015258789
1571492446.6133714,7150001,18.829999923706055
1571492612.431409,7160001,18.809999465942383
1571492779.3899674,7170001,18.729999542236328
1571492947.6628873,7180001,18.739999771118164
1571493115.9970098,7190001,18.75
1571493282.451689,7200001,18.770000457763672
1571493445.0986547,7210001,18.809999465942383
1571493606.6925404,7220001,19.079999923706055
1571493776.4705293,7230001,19.0
1571493946.2002952,7240001,19.040000915527344
1571494112.3297522,7250001,19.040000915527344
1571494281.2499819,7260001,19.1299991607666
1571494444.3474026,7270001,19.049999237060547
1571494610.2152143,7280001,19.020000457763672
1571494775.2287586,7290001,18.989999771118164
1571494940.4859486,7300001,18.93000030517578
1571495109.4586875,7310001,18.950000762939453
1571495281.8527687,7320001,18.889999389648438
1571495451.1279542,7330001,18.829999923706055
1571495617.7600853,7340001,18.809999465942383
1571495788.4728007,7350001,18.8799991607666
1571495960.468939,7360001,18.950000762939453
1571496131.9159055,7370001,18.90999984741211
1571496302.0160303,7380001,18.829999923706055
1571496471.1721456,7390001,18.809999465942383
1571496640.28321,7400001,18.780000686645508
1571496808.658237,7410001,18.739999771118164
1571496977.9662263,7420001,18.780000686645508
1571497144.304859,7430001,18.68000030517578
1571497311.7330647,7440001,18.600000381469727
1571497480.222761,7450001,18.610000610351562
1571497648.3183832,7460001,18.59000015258789
1571497813.8461876,7470001,18.649999618530273
1571497977.487229,7480001,18.709999084472656
1571498143.3694086,7490001,18.75
1571498312.4760685,7500001,18.780000686645508
1571498478.2183495,7510001,18.760000228881836
1571498642.4694386,7520001,18.84000015258789
1571498813.251159,7530001,18.969999313354492
1571498978.4661338,7540001,18.920000076293945
1571499144.563118,7550001,18.8700008392334
1571499311.5614438,7560001,18.809999465942383
1571499478.8679214,7570001,18.81999969482422
1571499645.3692513,7580001,18.84000015258789
1571499812.1766436,7590001,18.850000381469727
1571499970.4466593,7600001,18.829999923706055
1571500133.4578295,7610001,18.809999465942383
1571500300.6136532,7620001,18.809999465942383
1571500468.491528,7630001,18.799999237060547
1571500637.3888948,7640001,18.739999771118164
1571500802.559056,7650001,18.75
1571500966.3401685,7660001,18.729999542236328
1571501134.9572337,7670001,18.739999771118164
1571501305.6461275,7680001,18.68000030517578
1571501477.4654663,7690001,18.670000076293945
1571501647.4283087,7700001,18.649999618530273
1571501813.6682057,7710001,18.579999923706055
1571501982.4719663,7720001,18.520000457763672
1571502150.7380533,7730001,18.440000534057617
1571502317.4897153,7740001,18.489999771118164
1571502490.5406506,7750001,18.520000457763672
1571502660.1490319,7760001,18.489999771118164
1571502828.5923924,7770001,18.600000381469727
1571502992.5541432,7780001,18.559999465942383
1571503162.4242413,7790001,18.6200008392334
1571503330.6662629,7800001,18.68000030517578
1571503499.696305,7810001,18.75
1571503669.0834553,7820001,18.700000762939453
1571503834.5872746,7830001,18.8700008392334
1571504003.0083199,7840001,18.950000762939453
1571504172.4017327,7850001,19.020000457763672
1571504342.3214145,7860001,18.989999771118164
1571504511.5476801,7870001,19.030000686645508
1571504679.8810363,7880001,19.040000915527344
1571504848.5537891,7890001,19.09000015258789
1571505019.1982906,7900001,19.170000076293945
1571505188.5791588,7910001,19.149999618530273
1571505357.2606177,7920001,19.31999969482422
1571505523.6818433,7930001,19.40999984741211
1571505692.1200354,7940001,19.389999389648438
1571505862.186518,7950001,19.43000030517578
1571506032.0118299,7960001,19.399999618530273
1571506202.0282626,7970001,19.399999618530273
1571506370.157238,7980001,19.329999923706055
1571506539.7061605,7990001,19.299999237060547
1571506709.8219442,8000001,19.280000686645508
1571506879.866626,8010001,19.309999465942383
1571507050.982336,8020001,19.34000015258789
1571507220.381808,8030001,19.270000457763672
1571507389.4685938,8040001,19.190000534057617
1571507558.3352897,8050001,19.200000762939453
1571507725.6756582,8060001,19.260000228881836
1571507898.6708162,8070001,19.260000228881836
1571508066.9013414,8080001,19.309999465942383
1571508229.558202,8090001,19.309999465942383
1571508397.153244,8100001,19.309999465942383
1571508568.4869378,8110001,19.239999771118164
1571508740.9021997,8120001,19.219999313354492
1571508913.0893147,8130001,19.219999313354492
1571509083.711175,8140001,19.229999542236328
1571509251.3873827,8150001,19.229999542236328
1571509419.7902975,8160001,19.270000457763672
1571509588.6150272,8170001,19.299999237060547
1571509762.9029603,8180001,19.329999923706055
1571509940.1513994,8190001,19.309999465942383
1571510114.1515684,8200001,19.299999237060547
1571510283.6681502,8210001,19.299999237060547
1571510450.911934,8220001,19.34000015258789
1571510618.2804122,8230001,19.3799991607666
1571510790.6903443,8240001,19.43000030517578
1571510962.0716476,8250001,19.40999984741211
1571511129.5699582,8260001,19.40999984741211
1571511298.0944633,8270001,19.440000534057617
1571511470.006549,8280001,19.40999984741211
1571511642.9688203,8290001,19.350000381469727
1571511814.4590278,8300001,19.280000686645508
1571511988.1461232,8310001,19.270000457763672
1571512162.7709422,8320001,19.239999771118164
1571512336.6816862,8330001,19.18000030517578
1571512510.9483485,8340001,19.229999542236328
1571512683.0078204,8350001,19.229999542236328
1571512856.2956157,8360001,19.280000686645508
1571513028.0401795,8370001,19.360000610351562
1571513197.1347976,8380001,19.299999237060547
1571513369.8017447,8390001,19.290000915527344
1571513542.427934,8400001,19.309999465942383
1571513716.0462012,8410001,19.329999923706055
1571513889.5663397,8420001,19.280000686645508
1571514061.8945541,8430001,19.100000381469727
1571514234.876409,8440001,19.06999969482422
1571514406.7368336,8450001,19.079999923706055
1571514578.4914615,8460001,19.049999237060547
1571514751.0290961,8470001,19.139999389648438
1571514924.1020038,8480001,19.15999984741211
1571515095.5561593,8490001,19.18000030517578
1571515267.1382906,8500001,19.15999984741211
1571515441.5618532,8510001,19.219999313354492
1571515615.1972637,8520001,19.200000762939453
1571515787.0503964,8530001,19.06999969482422
1571515958.4598563,8540001,19.010000228881836
1571516130.5208263,8550001,18.940000534057617
1571516302.9466102,8560001,18.90999984741211
1571516473.7729893,8570001,18.8700008392334
1571516646.3050241,8580001,18.93000030517578
1571516820.2216518,8590001,18.829999923706055
1571516990.4610524,8600001,18.790000915527344
1571517156.210766,8610001,18.780000686645508
1571517323.5282855,8620001,18.93000030517578
1571517499.296145,8630001,18.940000534057617
1571517672.1256301,8640001,18.8700008392334
1571517846.6664863,8650001,18.889999389648438
1571518019.7783525,8660001,18.790000915527344
1571518190.5079305,8670001,18.709999084472656
1571518362.510261,8680001,18.670000076293945
1571518533.2632911,8690001,18.600000381469727
1571518702.012702,8700001,18.530000686645508
1571518868.0824027,8710001,18.559999465942383
1571519038.2701044,8720001,18.6200008392334
1571519210.6485448,8730001,18.600000381469727
1571519379.0533478,8740001,18.639999389648438
1571519542.591544,8750001,18.68000030517578
1571519711.4122198,8760001,18.729999542236328
1571519882.612322,8770001,18.68000030517578
1571520052.1532862,8780001,18.780000686645508
1571520223.0985456,8790001,18.719999313354492
1571520391.086587,8800001,18.729999542236328
1571520559.0579233,8810001,18.780000686645508
